language,filename,smell,y_true,y_pred,tool,correct
java,TestSmell136.java,SleepyTest,0,0,TSDetect,1
java,TestSmell136.java,UnknownTest,0,0,TSDetect,1
java,TestSmell137.java,AssertionRoulette,1,0,TSDetect,0
java,TestSmell137.java,ConditionalTestLogic,0,0,TSDetect,1
java,TestSmell137.java,DuplicateAssert,1,0,TSDetect,0
java,TestSmell137.java,EmptyTest,0,0,TSDetect,1
java,TestSmell137.java,ExceptionHandling,0,0,TSDetect,1
java,TestSmell137.java,IgnoredTest,1,1,TSDetect,1
java,TestSmell137.java,MagicNumberTest,0,0,TSDetect,1
java,TestSmell137.java,RedundantPrint,0,0,TSDetect,1
java,TestSmell137.java,SleepyTest,0,0,TSDetect,1
java,TestSmell137.java,UnknownTest,0,0,TSDetect,1
java,TestSmell138.java,AssertionRoulette,0,0,TSDetect,1
java,TestSmell138.java,ConditionalTestLogic,0,0,TSDetect,1
java,TestSmell138.java,DuplicateAssert,0,0,TSDetect,1
java,TestSmell138.java,EmptyTest,0,0,TSDetect,1
java,TestSmell138.java,ExceptionHandling,0,0,TSDetect,1
java,TestSmell138.java,IgnoredTest,0,0,TSDetect,1
java,TestSmell138.java,MagicNumberTest,1,1,TSDetect,1
java,TestSmell138.java,RedundantPrint,0,0,TSDetect,1
java,TestSmell138.java,SleepyTest,0,0,TSDetect,1
java,TestSmell138.java,UnknownTest,0,0,TSDetect,1
java,TestSmell139.java,AssertionRoulette,0,0,TSDetect,1
java,TestSmell139.java,ConditionalTestLogic,0,0,TSDetect,1
java,TestSmell139.java,DuplicateAssert,0,0,TSDetect,1
java,TestSmell139.java,EmptyTest,0,0,TSDetect,1
java,TestSmell139.java,ExceptionHandling,1,1,TSDetect,1
java,TestSmell139.java,IgnoredTest,0,0,TSDetect,1
java,TestSmell139.java,MagicNumberTest,1,1,TSDetect,1
java,TestSmell139.java,RedundantPrint,0,0,TSDetect,1
java,TestSmell139.java,SleepyTest,1,1,TSDetect,1
java,TestSmell139.java,UnknownTest,0,0,TSDetect,1
java,TestSmell140.java,AssertionRoulette,0,0,TSDetect,1
java,TestSmell140.java,ConditionalTestLogic,1,1,TSDetect,1
java,TestSmell140.java,DuplicateAssert,0,0,TSDetect,1
java,TestSmell140.java,EmptyTest,0,0,TSDetect,1
java,TestSmell140.java,ExceptionHandling,0,0,TSDetect,1
java,TestSmell140.java,IgnoredTest,0,0,TSDetect,1
java,TestSmell140.java,MagicNumberTest,1,1,TSDetect,1
java,TestSmell140.java,RedundantPrint,0,0,TSDetect,1
java,TestSmell140.java,SleepyTest,0,0,TSDetect,1
java,TestSmell140.java,UnknownTest,0,0,TSDetect,1
java,TestSmell141.java,AssertionRoulette,1,1,TSDetect,1
java,TestSmell141.java,ConditionalTestLogic,0,0,TSDetect,1
java,TestSmell141.java,DuplicateAssert,0,0,TSDetect,1
java,TestSmell141.java,EmptyTest,0,0,TSDetect,1
java,TestSmell141.java,ExceptionHandling,0,0,TSDetect,1
java,TestSmell141.java,IgnoredTest,0,0,TSDetect,1
java,TestSmell141.java,MagicNumberTest,1,1,TSDetect,1
java,TestSmell141.java,RedundantPrint,0,0,TSDetect,1
java,TestSmell141.java,SleepyTest,0,0,TSDetect,1
java,TestSmell141.java,UnknownTest,0,0,TSDetect,1
java,TestSmell142.java,AssertionRoulette,1,1,TSDetect,1
java,TestSmell142.java,ConditionalTestLogic,0,0,TSDetect,1
java,TestSmell142.java,DuplicateAssert,0,0,TSDetect,1
java,TestSmell142.java,EmptyTest,0,0,TSDetect,1
java,TestSmell142.java,ExceptionHandling,0,0,TSDetect,1
java,TestSmell142.java,IgnoredTest,0,0,TSDetect,1
java,TestSmell142.java,MagicNumberTest,1,1,TSDetect,1
java,TestSmell142.java,RedundantPrint,0,0,TSDetect,1
java,TestSmell142.java,SleepyTest,0,0,TSDetect,1
java,TestSmell142.java,UnknownTest,0,0,TSDetect,1
java,TestSmell143.java,AssertionRoulette,0,0,TSDetect,1
java,TestSmell143.java,ConditionalTestLogic,0,0,TSDetect,1
java,TestSmell143.java,DuplicateAssert,0,0,TSDetect,1
java,TestSmell143.java,EmptyTest,0,0,TSDetect,1
java,TestSmell143.java,ExceptionHandling,0,0,TSDetect,1
java,TestSmell143.java,IgnoredTest,0,0,TSDetect,1
java,TestSmell143.java,MagicNumberTest,1,1,TSDetect,1
java,TestSmell143.java,RedundantPrint,1,1,TSDetect,1
java,TestSmell143.java,SleepyTest,0,0,TSDetect,1
java,TestSmell143.java,UnknownTest,0,0,TSDetect,1
java,TestSmell144.java,AssertionRoulette,1,1,TSDetect,1
java,TestSmell144.java,ConditionalTestLogic,0,0,TSDetect,1
java,TestSmell144.java,DuplicateAssert,1,1,TSDetect,1
java,TestSmell144.java,EmptyTest,0,0,TSDetect,1
java,TestSmell144.java,ExceptionHandling,0,0,TSDetect,1
java,TestSmell144.java,IgnoredTest,0,0,TSDetect,1
java,TestSmell144.java,MagicNumberTest,0,1,TSDetect,0
java,TestSmell144.java,RedundantPrint,1,1,TSDetect,1
java,TestSmell144.java,SleepyTest,0,0,TSDetect,1
java,TestSmell144.java,UnknownTest,0,0,TSDetect,1
java,TestSmell145.java,AssertionRoulette,1,1,TSDetect,1
java,TestSmell145.java,ConditionalTestLogic,0,0,TSDetect,1
java,TestSmell145.java,DuplicateAssert,0,0,TSDetect,1
java,TestSmell145.java,EmptyTest,0,0,TSDetect,1
java,TestSmell145.java,ExceptionHandling,0,0,TSDetect,1
java,TestSmell145.java,IgnoredTest,0,0,TSDetect,1
java,TestSmell145.java,MagicNumberTest,1,1,TSDetect,1
java,TestSmell145.java,RedundantPrint,1,1,TSDetect,1
java,TestSmell145.java,SleepyTest,0,0,TSDetect,1
java,TestSmell145.java,UnknownTest,0,0,TSDetect,1
java,TestSmell146.java,AssertionRoulette,1,1,TSDetect,1
java,TestSmell146.java,ConditionalTestLogic,0,0,TSDetect,1
java,TestSmell146.java,DuplicateAssert,0,0,TSDetect,1
java,TestSmell146.java,EmptyTest,0,0,TSDetect,1
java,TestSmell146.java,ExceptionHandling,0,0,TSDetect,1
java,TestSmell146.java,IgnoredTest,0,0,TSDetect,1
java,TestSmell146.java,MagicNumberTest,1,1,TSDetect,1
java,TestSmell146.java,RedundantPrint,1,1,TSDetect,1
java,TestSmell146.java,SleepyTest,0,0,TSDetect,1
java,TestSmell146.java,UnknownTest,0,0,TSDetect,1
java,TestSmell147.java,AssertionRoulette,1,1,TSDetect,1
java,TestSmell147.java,ConditionalTestLogic,0,0,TSDetect,1
java,TestSmell147.java,DuplicateAssert,0,0,TSDetect,1
java,TestSmell147.java,EmptyTest,0,0,TSDetect,1
java,TestSmell147.java,ExceptionHandling,0,0,TSDetect,1
java,TestSmell147.java,IgnoredTest,0,0,TSDetect,1
java,TestSmell147.java,MagicNumberTest,1,1,TSDetect,1
java,TestSmell147.java,RedundantPrint,1,1,TSDetect,1
java,TestSmell147.java,SleepyTest,0,0,TSDetect,1
java,TestSmell147.java,UnknownTest,0,0,TSDetect,1
java,TestSmell148.java,AssertionRoulette,1,1,TSDetect,1
java,TestSmell148.java,ConditionalTestLogic,0,0,TSDetect,1
java,TestSmell148.java,DuplicateAssert,0,0,TSDetect,1
java,TestSmell148.java,EmptyTest,0,0,TSDetect,1
java,TestSmell148.java,ExceptionHandling,0,0,TSDetect,1
java,TestSmell148.java,IgnoredTest,0,0,TSDetect,1
java,TestSmell148.java,MagicNumberTest,0,1,TSDetect,0
java,TestSmell148.java,RedundantPrint,1,1,TSDetect,1
java,TestSmell148.java,SleepyTest,0,0,TSDetect,1
java,TestSmell148.java,UnknownTest,0,0,TSDetect,1
java,TestSmell149.java,AssertionRoulette,0,0,TSDetect,1
java,TestSmell149.java,ConditionalTestLogic,1,1,TSDetect,1
java,TestSmell149.java,DuplicateAssert,0,0,TSDetect,1
java,TestSmell149.java,EmptyTest,0,0,TSDetect,1
java,TestSmell149.java,ExceptionHandling,1,1,TSDetect,1
java,TestSmell149.java,IgnoredTest,0,0,TSDetect,1
java,TestSmell149.java,MagicNumberTest,0,1,TSDetect,0
java,TestSmell149.java,RedundantPrint,1,1,TSDetect,1
java,TestSmell149.java,SleepyTest,1,1,TSDetect,1
java,TestSmell149.java,UnknownTest,1,1,TSDetect,1
java,TestSmell150.java,AssertionRoulette,1,1,TSDetect,1
java,TestSmell150.java,ConditionalTestLogic,0,0,TSDetect,1
java,TestSmell150.java,DuplicateAssert,0,0,TSDetect,1
java,TestSmell150.java,EmptyTest,0,0,TSDetect,1
java,TestSmell150.java,ExceptionHandling,0,0,TSDetect,1
java,TestSmell150.java,IgnoredTest,0,0,TSDetect,1
java,TestSmell150.java,MagicNumberTest,0,1,TSDetect,0
java,TestSmell150.java,RedundantPrint,1,1,TSDetect,1
java,TestSmell150.java,SleepyTest,0,0,TSDetect,1
java,TestSmell150.java,UnknownTest,0,0,TSDetect,1
java,TestSmell151.java,AssertionRoulette,0,0,TSDetect,1
java,TestSmell151.java,ConditionalTestLogic,1,1,TSDetect,1
java,TestSmell151.java,DuplicateAssert,0,0,TSDetect,1
java,TestSmell151.java,EmptyTest,0,0,TSDetect,1
java,TestSmell151.java,ExceptionHandling,0,1,TSDetect,0
java,TestSmell151.java,IgnoredTest,0,0,TSDetect,1
java,TestSmell151.java,MagicNumberTest,0,1,TSDetect,0
java,TestSmell151.java,RedundantPrint,1,1,TSDetect,1
java,TestSmell151.java,SleepyTest,1,1,TSDetect,1
java,TestSmell151.java,UnknownTest,0,0,TSDetect,1
java,TestSmell152.java,AssertionRoulette,0,0,TSDetect,1
java,TestSmell152.java,ConditionalTestLogic,1,1,TSDetect,1
java,TestSmell152.java,DuplicateAssert,0,0,TSDetect,1
java,TestSmell152.java,EmptyTest,0,0,TSDetect,1
java,TestSmell152.java,ExceptionHandling,0,0,TSDetect,1
java,TestSmell152.java,IgnoredTest,0,0,TSDetect,1
java,TestSmell152.java,MagicNumberTest,0,1,TSDetect,0
java,TestSmell152.java,RedundantPrint,1,1,TSDetect,1
java,TestSmell152.java,SleepyTest,0,0,TSDetect,1
java,TestSmell152.java,UnknownTest,1,1,TSDetect,1
java,TestSmell153.java,AssertionRoulette,1,1,TSDetect,1
java,TestSmell153.java,ConditionalTestLogic,0,0,TSDetect,1
java,TestSmell153.java,DuplicateAssert,0,0,TSDetect,1
java,TestSmell153.java,EmptyTest,0,0,TSDetect,1
java,TestSmell153.java,ExceptionHandling,1,1,TSDetect,1
java,TestSmell153.java,IgnoredTest,0,0,TSDetect,1
java,TestSmell153.java,MagicNumberTest,1,1,TSDetect,1
java,TestSmell153.java,RedundantPrint,0,0,TSDetect,1
java,TestSmell153.java,SleepyTest,1,1,TSDetect,1
java,TestSmell153.java,UnknownTest,0,0,TSDetect,1
java,TestSmell154.java,AssertionRoulette,1,1,TSDetect,1
java,TestSmell154.java,ConditionalTestLogic,0,0,TSDetect,1
java,TestSmell154.java,DuplicateAssert,0,0,TSDetect,1
java,TestSmell154.java,EmptyTest,0,0,TSDetect,1
java,TestSmell154.java,ExceptionHandling,1,1,TSDetect,1
java,TestSmell154.java,IgnoredTest,0,0,TSDetect,1
java,TestSmell154.java,MagicNumberTest,1,1,TSDetect,1
java,TestSmell154.java,RedundantPrint,0,0,TSDetect,1
java,TestSmell154.java,SleepyTest,1,1,TSDetect,1
java,TestSmell154.java,UnknownTest,0,0,TSDetect,1
java,TestSmell155.java,AssertionRoulette,0,0,TSDetect,1
java,TestSmell155.java,ConditionalTestLogic,0,0,TSDetect,1
java,TestSmell155.java,DuplicateAssert,0,0,TSDetect,1
java,TestSmell155.java,EmptyTest,0,0,TSDetect,1
java,TestSmell155.java,ExceptionHandling,1,1,TSDetect,1
java,TestSmell155.java,IgnoredTest,0,0,TSDetect,1
java,TestSmell155.java,MagicNumberTest,0,1,TSDetect,0
java,TestSmell155.java,RedundantPrint,0,0,TSDetect,1
java,TestSmell155.java,SleepyTest,1,1,TSDetect,1
java,TestSmell155.java,UnknownTest,0,0,TSDetect,1
java,TestSmell156.java,AssertionRoulette,0,0,TSDetect,1
java,TestSmell156.java,ConditionalTestLogic,0,0,TSDetect,1
java,TestSmell156.java,DuplicateAssert,0,0,TSDetect,1
java,TestSmell156.java,EmptyTest,0,0,TSDetect,1
java,TestSmell156.java,ExceptionHandling,1,1,TSDetect,1
java,TestSmell156.java,IgnoredTest,0,0,TSDetect,1
java,TestSmell156.java,MagicNumberTest,0,1,TSDetect,0
java,TestSmell156.java,RedundantPrint,0,0,TSDetect,1
java,TestSmell156.java,SleepyTest,1,1,TSDetect,1
java,TestSmell156.java,UnknownTest,1,1,TSDetect,1
java,TestSmell157.java,AssertionRoulette,0,0,TSDetect,1
java,TestSmell157.java,ConditionalTestLogic,1,1,TSDetect,1
java,TestSmell157.java,DuplicateAssert,0,0,TSDetect,1
java,TestSmell157.java,EmptyTest,0,0,TSDetect,1
java,TestSmell157.java,ExceptionHandling,1,1,TSDetect,1
java,TestSmell157.java,IgnoredTest,0,0,TSDetect,1
java,TestSmell157.java,MagicNumberTest,0,1,TSDetect,0
java,TestSmell157.java,RedundantPrint,0,0,TSDetect,1
java,TestSmell157.java,SleepyTest,1,1,TSDetect,1
java,TestSmell157.java,UnknownTest,0,0,TSDetect,1
java,TestSmell158.java,AssertionRoulette,1,1,TSDetect,1
java,TestSmell158.java,ConditionalTestLogic,1,1,TSDetect,1
java,TestSmell158.java,DuplicateAssert,0,0,TSDetect,1
java,TestSmell158.java,EmptyTest,0,0,TSDetect,1
java,TestSmell158.java,ExceptionHandling,1,1,TSDetect,1
java,TestSmell158.java,IgnoredTest,0,0,TSDetect,1
java,TestSmell158.java,MagicNumberTest,1,1,TSDetect,1
java,TestSmell158.java,RedundantPrint,0,0,TSDetect,1
java,TestSmell158.java,SleepyTest,1,1,TSDetect,1
java,TestSmell158.java,UnknownTest,0,0,TSDetect,1
java,TestSmell159.java,AssertionRoulette,0,0,TSDetect,1
java,TestSmell159.java,ConditionalTestLogic,0,0,TSDetect,1
java,TestSmell159.java,DuplicateAssert,0,0,TSDetect,1
java,TestSmell159.java,EmptyTest,0,0,TSDetect,1
java,TestSmell159.java,ExceptionHandling,0,0,TSDetect,1
java,TestSmell159.java,IgnoredTest,0,0,TSDetect,1
java,TestSmell159.java,MagicNumberTest,0,1,TSDetect,0
java,TestSmell159.java,RedundantPrint,1,1,TSDetect,1
java,TestSmell159.java,SleepyTest,0,0,TSDetect,1
java,TestSmell159.java,UnknownTest,1,1,TSDetect,1
java,TestSmell160.java,AssertionRoulette,0,0,TSDetect,1
java,TestSmell160.java,ConditionalTestLogic,0,0,TSDetect,1
java,TestSmell160.java,DuplicateAssert,0,0,TSDetect,1
java,TestSmell160.java,EmptyTest,0,0,TSDetect,1
java,TestSmell160.java,ExceptionHandling,0,0,TSDetect,1
java,TestSmell160.java,IgnoredTest,0,0,TSDetect,1
java,TestSmell160.java,MagicNumberTest,0,1,TSDetect,0
java,TestSmell160.java,RedundantPrint,0,0,TSDetect,1
java,TestSmell160.java,SleepyTest,0,0,TSDetect,1
java,TestSmell160.java,UnknownTest,1,1,TSDetect,1
java,TestSmell161.java,AssertionRoulette,0,0,TSDetect,1
java,TestSmell161.java,ConditionalTestLogic,0,0,TSDetect,1
java,TestSmell161.java,DuplicateAssert,0,0,TSDetect,1
java,TestSmell161.java,EmptyTest,0,0,TSDetect,1
java,TestSmell161.java,ExceptionHandling,0,0,TSDetect,1
java,TestSmell161.java,IgnoredTest,0,0,TSDetect,1
java,TestSmell161.java,MagicNumberTest,0,1,TSDetect,0
java,TestSmell161.java,RedundantPrint,0,0,TSDetect,1
java,TestSmell161.java,SleepyTest,0,0,TSDetect,1
java,TestSmell161.java,UnknownTest,1,1,TSDetect,1
java,TestSmell162.java,AssertionRoulette,0,0,TSDetect,1
java,TestSmell162.java,ConditionalTestLogic,0,0,TSDetect,1
java,TestSmell162.java,DuplicateAssert,0,0,TSDetect,1
java,TestSmell162.java,EmptyTest,0,0,TSDetect,1
java,TestSmell162.java,ExceptionHandling,0,0,TSDetect,1
java,TestSmell162.java,IgnoredTest,0,0,TSDetect,1
java,TestSmell162.java,MagicNumberTest,0,1,TSDetect,0
java,TestSmell162.java,RedundantPrint,0,0,TSDetect,1
java,TestSmell162.java,SleepyTest,0,0,TSDetect,1
java,TestSmell162.java,UnknownTest,1,1,TSDetect,1
java,TestSmell163.java,AssertionRoulette,0,0,TSDetect,1
java,TestSmell163.java,ConditionalTestLogic,0,0,TSDetect,1
java,TestSmell163.java,DuplicateAssert,0,0,TSDetect,1
java,TestSmell163.java,EmptyTest,0,0,TSDetect,1
java,TestSmell163.java,ExceptionHandling,1,1,TSDetect,1
java,TestSmell163.java,IgnoredTest,0,0,TSDetect,1
java,TestSmell163.java,MagicNumberTest,0,1,TSDetect,0
java,TestSmell163.java,RedundantPrint,0,0,TSDetect,1
java,TestSmell163.java,SleepyTest,0,0,TSDetect,1
java,TestSmell163.java,UnknownTest,1,1,TSDetect,1
java,TestSmell164.java,AssertionRoulette,0,0,TSDetect,1
java,TestSmell164.java,ConditionalTestLogic,0,0,TSDetect,1
java,TestSmell164.java,DuplicateAssert,0,0,TSDetect,1
java,TestSmell164.java,EmptyTest,1,1,TSDetect,1
java,TestSmell164.java,ExceptionHandling,0,0,TSDetect,1
java,TestSmell164.java,IgnoredTest,0,0,TSDetect,1
java,TestSmell164.java,MagicNumberTest,0,1,TSDetect,0
java,TestSmell164.java,RedundantPrint,0,0,TSDetect,1
java,TestSmell164.java,SleepyTest,0,0,TSDetect,1
java,TestSmell164.java,UnknownTest,1,1,TSDetect,1
java,TestSmell165.java,AssertionRoulette,0,0,TSDetect,1
java,TestSmell165.java,ConditionalTestLogic,0,0,TSDetect,1
java,TestSmell165.java,DuplicateAssert,0,0,TSDetect,1
java,TestSmell165.java,EmptyTest,0,0,TSDetect,1
java,TestSmell165.java,ExceptionHandling,1,1,TSDetect,1
java,TestSmell165.java,IgnoredTest,0,0,TSDetect,1
java,TestSmell165.java,MagicNumberTest,0,1,TSDetect,0
java,TestSmell165.java,RedundantPrint,0,0,TSDetect,1
java,TestSmell165.java,SleepyTest,0,0,TSDetect,1
java,TestSmell165.java,UnknownTest,1,1,TSDetect,1
java,TestSmell166.java,AssertionRoulette,0,0,TSDetect,1
java,TestSmell166.java,ConditionalTestLogic,0,0,TSDetect,1
java,TestSmell166.java,DuplicateAssert,0,0,TSDetect,1
java,TestSmell166.java,EmptyTest,0,0,TSDetect,1
java,TestSmell166.java,ExceptionHandling,0,0,TSDetect,1
java,TestSmell166.java,IgnoredTest,0,0,TSDetect,1
java,TestSmell166.java,MagicNumberTest,0,1,TSDetect,0
java,TestSmell166.java,RedundantPrint,0,0,TSDetect,1
java,TestSmell166.java,SleepyTest,0,0,TSDetect,1
java,TestSmell166.java,UnknownTest,1,1,TSDetect,1
python,test_smell_001.py,AssertionRoulette,1,0,pytest-smell,0
python,test_smell_001.py,ConditionalTestLogic,0,0,pytest-smell,1
python,test_smell_001.py,DuplicateAssert,0,0,pytest-smell,1
python,test_smell_001.py,EmptyTest,0,0,pytest-smell,1
python,test_smell_001.py,ExceptionHandling,0,0,pytest-smell,1
python,test_smell_001.py,IgnoredTest,0,0,pytest-smell,1
python,test_smell_001.py,MagicNumberTest,1,0,pytest-smell,0
python,test_smell_001.py,RedundantPrint,0,0,pytest-smell,1
python,test_smell_001.py,SleepyTest,0,0,pytest-smell,1
python,test_smell_001.py,UnknownTest,0,0,pytest-smell,1
python,test_smell_002.py,AssertionRoulette,1,0,pytest-smell,0
python,test_smell_002.py,ConditionalTestLogic,0,0,pytest-smell,1
python,test_smell_002.py,DuplicateAssert,0,0,pytest-smell,1
python,test_smell_002.py,EmptyTest,0,0,pytest-smell,1
python,test_smell_002.py,ExceptionHandling,0,0,pytest-smell,1
python,test_smell_002.py,IgnoredTest,0,0,pytest-smell,1
python,test_smell_002.py,MagicNumberTest,0,0,pytest-smell,1
python,test_smell_002.py,RedundantPrint,0,0,pytest-smell,1
python,test_smell_002.py,SleepyTest,0,0,pytest-smell,1
python,test_smell_002.py,UnknownTest,0,0,pytest-smell,1
python,test_smell_003.py,AssertionRoulette,1,0,pytest-smell,0
python,test_smell_003.py,ConditionalTestLogic,0,0,pytest-smell,1
python,test_smell_003.py,DuplicateAssert,0,0,pytest-smell,1
python,test_smell_003.py,EmptyTest,0,0,pytest-smell,1
python,test_smell_003.py,ExceptionHandling,0,0,pytest-smell,1
python,test_smell_003.py,IgnoredTest,0,0,pytest-smell,1
python,test_smell_003.py,MagicNumberTest,0,0,pytest-smell,1
python,test_smell_003.py,RedundantPrint,0,0,pytest-smell,1
python,test_smell_003.py,SleepyTest,1,0,pytest-smell,0
python,test_smell_003.py,UnknownTest,0,0,pytest-smell,1
python,test_smell_004.py,AssertionRoulette,1,0,pytest-smell,0
python,test_smell_004.py,ConditionalTestLogic,1,0,pytest-smell,0
python,test_smell_004.py,DuplicateAssert,0,0,pytest-smell,1
python,test_smell_004.py,EmptyTest,0,0,pytest-smell,1
python,test_smell_004.py,ExceptionHandling,0,0,pytest-smell,1
python,test_smell_004.py,IgnoredTest,0,0,pytest-smell,1
python,test_smell_004.py,MagicNumberTest,1,0,pytest-smell,0
python,test_smell_004.py,RedundantPrint,0,0,pytest-smell,1
python,test_smell_004.py,SleepyTest,0,0,pytest-smell,1
python,test_smell_004.py,UnknownTest,0,0,pytest-smell,1
python,test_smell_005.py,AssertionRoulette,1,0,pytest-smell,0
python,test_smell_005.py,ConditionalTestLogic,0,0,pytest-smell,1
python,test_smell_005.py,DuplicateAssert,0,0,pytest-smell,1
python,test_smell_005.py,EmptyTest,0,0,pytest-smell,1
python,test_smell_005.py,ExceptionHandling,0,0,pytest-smell,1
python,test_smell_005.py,IgnoredTest,0,0,pytest-smell,1
python,test_smell_005.py,MagicNumberTest,0,0,pytest-smell,1
python,test_smell_005.py,RedundantPrint,0,0,pytest-smell,1
python,test_smell_005.py,SleepyTest,0,0,pytest-smell,1
python,test_smell_005.py,UnknownTest,0,0,pytest-smell,1
python,test_smell_006.py,AssertionRoulette,1,0,pytest-smell,0
python,test_smell_006.py,ConditionalTestLogic,0,0,pytest-smell,1
python,test_smell_006.py,DuplicateAssert,0,0,pytest-smell,1
python,test_smell_006.py,EmptyTest,0,0,pytest-smell,1
python,test_smell_006.py,ExceptionHandling,0,0,pytest-smell,1
python,test_smell_006.py,IgnoredTest,0,0,pytest-smell,1
python,test_smell_006.py,MagicNumberTest,0,0,pytest-smell,1
python,test_smell_006.py,RedundantPrint,0,0,pytest-smell,1
python,test_smell_006.py,SleepyTest,1,0,pytest-smell,0
python,test_smell_006.py,UnknownTest,0,0,pytest-smell,1
python,test_smell_007.py,AssertionRoulette,1,0,pytest-smell,0
python,test_smell_007.py,ConditionalTestLogic,0,0,pytest-smell,1
python,test_smell_007.py,DuplicateAssert,1,0,pytest-smell,0
python,test_smell_007.py,EmptyTest,0,0,pytest-smell,1
python,test_smell_007.py,ExceptionHandling,0,0,pytest-smell,1
python,test_smell_007.py,IgnoredTest,0,0,pytest-smell,1
python,test_smell_007.py,MagicNumberTest,0,0,pytest-smell,1
python,test_smell_007.py,RedundantPrint,0,0,pytest-smell,1
python,test_smell_007.py,SleepyTest,0,0,pytest-smell,1
python,test_smell_007.py,UnknownTest,0,0,pytest-smell,1
python,test_smell_008.py,AssertionRoulette,1,0,pytest-smell,0
python,test_smell_008.py,ConditionalTestLogic,0,0,pytest-smell,1
python,test_smell_008.py,DuplicateAssert,1,0,pytest-smell,0
python,test_smell_008.py,EmptyTest,0,0,pytest-smell,1
python,test_smell_008.py,ExceptionHandling,1,0,pytest-smell,0
python,test_smell_008.py,IgnoredTest,1,0,pytest-smell,0
python,test_smell_008.py,MagicNumberTest,0,0,pytest-smell,1
python,test_smell_008.py,RedundantPrint,1,0,pytest-smell,0
python,test_smell_008.py,SleepyTest,0,0,pytest-smell,1
python,test_smell_008.py,UnknownTest,0,0,pytest-smell,1
python,test_smell_009.py,AssertionRoulette,1,0,pytest-smell,0
python,test_smell_009.py,ConditionalTestLogic,0,0,pytest-smell,1
python,test_smell_009.py,DuplicateAssert,0,0,pytest-smell,1
python,test_smell_009.py,EmptyTest,0,0,pytest-smell,1
python,test_smell_009.py,ExceptionHandling,0,0,pytest-smell,1
python,test_smell_009.py,IgnoredTest,0,0,pytest-smell,1
python,test_smell_009.py,MagicNumberTest,0,0,pytest-smell,1
python,test_smell_009.py,RedundantPrint,0,0,pytest-smell,1
python,test_smell_009.py,SleepyTest,0,0,pytest-smell,1
python,test_smell_009.py,UnknownTest,0,0,pytest-smell,1
python,test_smell_010.py,AssertionRoulette,1,0,pytest-smell,0
python,test_smell_010.py,ConditionalTestLogic,0,0,pytest-smell,1
python,test_smell_010.py,DuplicateAssert,0,0,pytest-smell,1
python,test_smell_010.py,EmptyTest,0,0,pytest-smell,1
python,test_smell_010.py,ExceptionHandling,1,0,pytest-smell,0
python,test_smell_010.py,IgnoredTest,0,0,pytest-smell,1
python,test_smell_010.py,MagicNumberTest,1,0,pytest-smell,0
python,test_smell_010.py,RedundantPrint,0,0,pytest-smell,1
python,test_smell_010.py,SleepyTest,1,0,pytest-smell,0
python,test_smell_010.py,UnknownTest,0,0,pytest-smell,1
python,test_smell_011.py,AssertionRoulette,0,0,pytest-smell,1
python,test_smell_011.py,ConditionalTestLogic,1,0,pytest-smell,0
python,test_smell_011.py,DuplicateAssert,0,0,pytest-smell,1
python,test_smell_011.py,EmptyTest,0,0,pytest-smell,1
python,test_smell_011.py,ExceptionHandling,0,0,pytest-smell,1
python,test_smell_011.py,IgnoredTest,0,0,pytest-smell,1
python,test_smell_011.py,MagicNumberTest,0,0,pytest-smell,1
python,test_smell_011.py,RedundantPrint,0,0,pytest-smell,1
python,test_smell_011.py,SleepyTest,0,0,pytest-smell,1
python,test_smell_011.py,UnknownTest,0,0,pytest-smell,1
python,test_smell_012.py,AssertionRoulette,1,0,pytest-smell,0
python,test_smell_012.py,ConditionalTestLogic,1,0,pytest-smell,0
python,test_smell_012.py,DuplicateAssert,0,0,pytest-smell,1
python,test_smell_012.py,EmptyTest,0,0,pytest-smell,1
python,test_smell_012.py,ExceptionHandling,0,0,pytest-smell,1
python,test_smell_012.py,IgnoredTest,0,0,pytest-smell,1
python,test_smell_012.py,MagicNumberTest,1,0,pytest-smell,0
python,test_smell_012.py,RedundantPrint,1,0,pytest-smell,0
python,test_smell_012.py,SleepyTest,0,0,pytest-smell,1
python,test_smell_012.py,UnknownTest,0,0,pytest-smell,1
python,test_smell_013.py,AssertionRoulette,0,0,pytest-smell,1
python,test_smell_013.py,ConditionalTestLogic,1,0,pytest-smell,0
python,test_smell_013.py,DuplicateAssert,0,0,pytest-smell,1
python,test_smell_013.py,EmptyTest,0,0,pytest-smell,1
python,test_smell_013.py,ExceptionHandling,1,0,pytest-smell,0
python,test_smell_013.py,IgnoredTest,0,0,pytest-smell,1
python,test_smell_013.py,MagicNumberTest,0,0,pytest-smell,1
python,test_smell_013.py,RedundantPrint,0,0,pytest-smell,1
python,test_smell_013.py,SleepyTest,0,0,pytest-smell,1
python,test_smell_013.py,UnknownTest,0,0,pytest-smell,1
python,test_smell_014.py,AssertionRoulette,0,0,pytest-smell,1
python,test_smell_014.py,ConditionalTestLogic,1,0,pytest-smell,0
python,test_smell_014.py,DuplicateAssert,0,0,pytest-smell,1
python,test_smell_014.py,EmptyTest,0,0,pytest-smell,1
python,test_smell_014.py,ExceptionHandling,1,0,pytest-smell,0
python,test_smell_014.py,IgnoredTest,0,0,pytest-smell,1
python,test_smell_014.py,MagicNumberTest,0,0,pytest-smell,1
python,test_smell_014.py,RedundantPrint,1,0,pytest-smell,0
